id,source,title,question,created_at_ts,closes_at_ts,raw,last_seen_ts
manifold:qy6zc8zyUg,manifold,Who will win the 2025 FIFA Peace Prize?,Who will win the 2025 FIFA Peace Prize?,1762371151887.0,1765065540000.0,"{""id"": ""qy6zc8zyUg"", ""creatorId"": ""QnZMMHQNH5dZmHO34fO3lAnV59C2"", ""creatorUsername"": ""tsoru"", ""creatorName"": ""Tom Soru"", ""createdTime"": 1762371151887, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FTomSoru%2F8ynEIL65Uu.jpg?alt=media&token=2e47a2a6-eabc-46ca-b6eb-ce52a8654a82"", ""closeTime"": 1765065540000, ""question"": ""Who will win the 2025 FIFA Peace Prize?"", ""slug"": ""who-will-win-the-2025-fifa-peace-pr"", ""url"": ""https://manifold.markets/tsoru/who-will-win-the-2025-fifa-peace-pr"", ""totalLiquidity"": 600, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 345.59971156673305, ""volume24Hours"": 25, ""isResolved"": false, ""uniqueBettorCount"": 8, ""lastUpdatedTime"": 1762591284282, ""lastBetTime"": 1762591284282, ""lastCommentTime"": 1762548206080}",1762626020
manifold:y05tZ6REqQ,manifold,2025 NFL Regular Season: Race to 13 Wins,2025 NFL Regular Season: Race to 13 Wins,1762371135278.0,1768175940000.0,"{""id"": ""y05tZ6REqQ"", ""creatorId"": ""BYGxdu40OjPyDJ3PhIRm0EKY1yc2"", ""creatorUsername"": ""ChinmayTheMathGuy"", ""creatorName"": ""Chinmay The Math Guy"", ""createdTime"": 1762371135278, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AGNmyxZq896I_Ax8LGfe5H_KMzO98z8XRF1EV3Jg9qYo=s96-c"", ""closeTime"": 1768175940000, ""question"": ""2025 NFL Regular Season: Race to 13 Wins"", ""slug"": ""2025-nfl-regular-season-race-to-13"", ""url"": ""https://manifold.markets/ChinmayTheMathGuy/2025-nfl-regular-season-race-to-13"", ""totalLiquidity"": 375, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 1090.9160151229921, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762490649394, ""lastBetTime"": 1762490649394, ""lastCommentTime"": 1762371854966}",1762626024
manifold:P6AOZtLn6Z,manifold,When will be the next time Bitcoin falls to $100k?,When will be the next time Bitcoin falls to $100k?,1762370893138.0,1762539068538.0,"{""id"": ""P6AOZtLn6Z"", ""creatorId"": ""hDq0cvn68jbAUVd6aWIU9aSv9ZA2"", ""creatorUsername"": ""strutheo"", ""creatorName"": ""chris (strutheo)"", ""createdTime"": 1762370893138, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fstrutheo%2FkMuR3ttqcY.png?alt=media&token=a90c9db0-678b-42d7-9a8a-874f55f21b3d"", ""closeTime"": 1762539068538, ""question"": ""When will be the next time Bitcoin falls to $100k?"", ""slug"": ""when-will-be-the-next-time-bitcoin-50EAlI85nt"", ""url"": ""https://manifold.markets/strutheo/when-will-be-the-next-time-bitcoin-50EAlI85nt"", ""totalLiquidity"": 150, ""outcomeType"": ""DATE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 6623.935448176463, ""volume24Hours"": 0, ""isResolved"": true, ""resolution"": ""SSQPQCO0Ey"", ""resolutionTime"": 1762539068538, ""resolverId"": ""hDq0cvn68jbAUVd6aWIU9aSv9ZA2"", ""uniqueBettorCount"": 20, ""lastUpdatedTime"": 1762539068538, ""lastBetTime"": 1762530286212, ""lastCommentTime"": 1762515296669}",1762626029
manifold:O8ytgNPAyR,manifold,"Humanoid robot attends theatre performance to allow remote viewing by December 31, 2025","Humanoid robot attends theatre performance to allow remote viewing by December 31, 2025",1762370742617.0,1767225540000.0,"{""id"": ""O8ytgNPAyR"", ""creatorId"": ""5tRRokoRHXdoiblRaEE6HDguhgB3"", ""creatorUsername"": ""RobinGreen"", ""creatorName"": ""Robin Green"", ""createdTime"": 1762370742617, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AEdFTp5E-q_bZ3CRRdAyvsBKzjKhaVimPpY3ue3d3lKmaA=s96-c"", ""closeTime"": 1767225540000, ""question"": ""Humanoid robot attends theatre performance to allow remote viewing by December 31, 2025"", ""slug"": ""humanoid-robot-attends-theatre-perf"", ""url"": ""https://manifold.markets/RobinGreen/humanoid-robot-attends-theatre-perf"", ""pool"": {""NO"": 24.385633270321378, ""YES"": 410.077519379845}, ""probability"": 0.056128196652747916, ""p"": 0.49999999999999994, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 321, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762416720117, ""lastBetTime"": 1762416720117, ""lastCommentTime"": 1762411737665}",1762626033
manifold:2qCUzAuzuz,manifold,New Glenn Successful 1st stage landing on 2nd flight?,New Glenn Successful 1st stage landing on 2nd flight?,1762369767153.0,1767225540000.0,"{""id"": ""2qCUzAuzuz"", ""creatorId"": ""1JGp2WQgojSQx6Q4VyV1Wdyg4r72"", ""creatorUsername"": ""RyanTyznar"", ""creatorName"": ""Ryan Tyznar"", ""createdTime"": 1762369767153, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FRyanTyznar%2FRZssNJOM2d.webp?alt=media&token=130489a9-6b67-4902-931a-06c51509a933"", ""closeTime"": 1767225540000, ""question"": ""New Glenn Successful 1st stage landing on 2nd flight?"", ""slug"": ""new-glenn-successful-1st-stage-land"", ""url"": ""https://manifold.markets/RyanTyznar/new-glenn-successful-1st-stage-land"", ""pool"": {""NO"": 710.3134774798846, ""YES"": 922.3809523809523}, ""probability"": 0.44249735605394536, ""p"": 0.507554218155979, ""totalLiquidity"": 810, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 210, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762455007300, ""lastBetTime"": 1762455007300, ""lastCommentTime"": 1762439197056}",1762626038
manifold:NQLOhzshAu,manifold,Should Lighthaven have refused to host Sam Altman?,Should Lighthaven have refused to host Sam Altman?,1762367653129.0,1762991940000.0,"{""id"": ""NQLOhzshAu"", ""creatorId"": ""OdBj5DW6PbYtnImvybpyZzfhb133"", ""creatorUsername"": ""jim"", ""creatorName"": ""jim"", ""createdTime"": 1762367653129, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fjim%2Fs683etIf3B.jpg?alt=media&token=48689783-1735-4612-b9bd-1f9dcd4cd13f"", ""closeTime"": 1762991940000, ""question"": ""Should Lighthaven have refused to host Sam Altman?"", ""slug"": ""should-lighthaven-have-refused-to-h"", ""url"": ""https://manifold.markets/jim/should-lighthaven-have-refused-to-h"", ""outcomeType"": ""POLL"", ""mechanism"": ""none"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 24, ""lastUpdatedTime"": 1762373053552, ""lastCommentTime"": 1762373053533}",1762626042
manifold:U88nznERuP,manifold,When will SCOTUS release its Trump tariff case opinion?,When will SCOTUS release its Trump tariff case opinion?,1762367582422.0,1793903400000.0,"{""id"": ""U88nznERuP"", ""creatorId"": ""PdaXOSxEUMTti0n2BwwjygZRbrn2"", ""creatorUsername"": ""JimD"", ""creatorName"": ""Learned Hand"", ""createdTime"": 1762367582422, ""creatorAvatarUrl"": ""https://storage.googleapis.com/mantic-markets.appspot.com/user-images/q9c9Qztl.png"", ""closeTime"": 1793903400000, ""question"": ""When will SCOTUS release its Trump tariff case opinion?"", ""slug"": ""when-will-scotus-release-its-trump"", ""url"": ""https://manifold.markets/JimD/when-will-scotus-release-its-trump"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762368037758}",1762626047
manifold:0n8qcIOdcy,manifold,"Anthropic publishes research on Claude self-reflection and AGI alignment before December 15, 2025","Anthropic publishes research on Claude self-reflection and AGI alignment before December 15, 2025",1762367359495.0,1765756740000.0,"{""id"": ""0n8qcIOdcy"", ""creatorId"": ""zqqoeuJniWPIhVuAEnS1oTE4S5t1"", ""creatorUsername"": ""KasandraOlson"", ""creatorName"": ""Kasandra Olson"", ""createdTime"": 1762367359495, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocJfJxk_nkR_q95gCYsJIGUlPZ5bdOlnvHSHeyM9_dB9DSZORo_E=s96-c"", ""closeTime"": 1765756740000, ""question"": ""Anthropic publishes research on Claude self-reflection and AGI alignment before December 15, 2025"", ""slug"": ""anthropic-publishes-research-on-cla"", ""url"": ""https://manifold.markets/KasandraOlson/anthropic-publishes-research-on-cla"", ""pool"": {""NO"": 100, ""YES"": 100}, ""probability"": 0.5, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762367359533}",1762626051
manifold:5qnc0gsqcZ,manifold,Largest company end of 2027?,Largest company end of 2027?,1762366680239.0,1830297540000.0,"{""id"": ""5qnc0gsqcZ"", ""creatorId"": ""z4AJOt8LtNeAXXm7ZhAY1C7A9Ib2"", ""creatorUsername"": ""256"", ""creatorName"": ""256"", ""createdTime"": 1762366680239, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2F256%2F8LCh2APddL.jpg?alt=media&token=0f0e004c-1af6-439e-b994-d412aff1532d"", ""closeTime"": 1830297540000, ""question"": ""Largest company end of 2027?"", ""slug"": ""largest-company-end-of-2027"", ""url"": ""https://manifold.markets/256/largest-company-end-of-2027"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 287, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762461379440, ""lastBetTime"": 1762461379440}",1762626056
manifold:RZEOu0zd6O,manifold,SpaceX and XAI worth combined $20 trillion by 2030?,SpaceX and XAI worth combined $20 trillion by 2030?,1762366420575.0,1893455940000.0,"{""id"": ""RZEOu0zd6O"", ""creatorId"": ""cA1JupYR5AR8btHUs2xvkui7jA93"", ""creatorUsername"": ""Gen"", ""creatorName"": ""Genzy"", ""createdTime"": 1762366420575, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FTodWaddington%2FHiYzxYf-w5.png?alt=media&token=eb5b9c77-b2f2-410e-9bad-76d96081176f"", ""closeTime"": 1893455940000, ""question"": ""SpaceX and XAI worth combined $20 trillion by 2030?"", ""slug"": ""spacex-and-xai-worth-combined-30-tr"", ""url"": ""https://manifold.markets/Gen/spacex-and-xai-worth-combined-30-tr"", ""pool"": {""NO"": 25.674265420323636, ""YES"": 389.4950775138437}, ""probability"": 0.06184046548059974, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 900.6701527881805, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762467697185, ""lastBetTime"": 1762467697185, ""lastCommentTime"": 1762436523217}",1762626060
manifold:IEy0pyunAU,manifold,xAI 2028 revenue,xAI 2028 revenue,1762365133056.0,1861919940000.0,"{""id"": ""IEy0pyunAU"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762365133056, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1861919940000, ""question"": ""xAI 2028 revenue"", ""slug"": ""xai-2028-revenue"", ""url"": ""https://manifold.markets/Bayesian/xai-2028-revenue"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 155.09585912716304, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762387156221, ""lastBetTime"": 1762387156221}",1762626065
manifold:lg5ZuENZEt,manifold,xAI 2027 revenue,xAI 2027 revenue,1762364967096.0,1830297540000.0,"{""id"": ""lg5ZuENZEt"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762364967096, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1830297540000, ""question"": ""xAI 2027 revenue"", ""slug"": ""xai-2027-revenue"", ""url"": ""https://manifold.markets/Bayesian/xai-2027-revenue"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 85, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762387143917, ""lastBetTime"": 1762387143917}",1762626069
manifold:nh9nNEI6R0,manifold,"Will the UK's FTSE 100 end 2025 above 10,000?","Will the UK's FTSE 100 end 2025 above 10,000?",1762364378596.0,1767225540000.0,"{""id"": ""nh9nNEI6R0"", ""creatorId"": ""krCVG3NICjMBTShuh2qFBfxjJh53"", ""creatorUsername"": ""Tomoffer"", ""creatorName"": ""Tom Offer"", ""createdTime"": 1762364378596, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AGNmyxYixst_qSqIc7yL9LzODpTkqwwZD_6YEFduz-Up=s96-c"", ""closeTime"": 1767225540000, ""question"": ""Will the UK's FTSE 100 end 2025 above 10,000?"", ""slug"": ""will-the-uks-ftse-100-end-2025-abov-RN559qQgZq"", ""url"": ""https://manifold.markets/Tomoffer/will-the-uks-ftse-100-end-2025-abov-RN559qQgZq"", ""pool"": {""NO"": 113.20754716981138, ""YES"": 88.33333333333333}, ""probability"": 0.5617100951786554, ""p"": 0.5000000000000002, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 25, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762366376108, ""lastBetTime"": 1762366376108}",1762626074
manifold:sNCUPRU2NI,manifold,OpenAI 2028 revenue,OpenAI 2028 revenue,1762364004080.0,1861919940000.0,"{""id"": ""sNCUPRU2NI"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762364004080, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1861919940000, ""question"": ""OpenAI 2028 revenue"", ""slug"": ""openai-2028-revenue"", ""url"": ""https://manifold.markets/Bayesian/openai-2028-revenue"", ""totalLiquidity"": 1100, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 556.8471110098856, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762378220224, ""lastBetTime"": 1762378220224}",1762626078
manifold:2Elh9sOqsh,manifold,Anthropic 2028 revenue,Anthropic 2028 revenue,1762363798054.0,1861937940000.0,"{""id"": ""2Elh9sOqsh"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762363798054, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1861937940000, ""question"": ""Anthropic 2028 revenue"", ""slug"": ""anthropic-2028-revenue"", ""url"": ""https://manifold.markets/Bayesian/anthropic-2028-revenue"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 260, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762387207758, ""lastBetTime"": 1762387207758}",1762626083
manifold:ZPuZ5CL55I,manifold,xAI 2028 peak valuation,xAI 2028 peak valuation,1762363113858.0,1861919940000.0,"{""id"": ""ZPuZ5CL55I"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762363113858, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1861919940000, ""question"": ""xAI 2028 peak valuation"", ""slug"": ""xai-2028-peak-valuation"", ""url"": ""https://manifold.markets/Bayesian/xai-2028-peak-valuation"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 475, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762365481397, ""lastBetTime"": 1762363437886}",1762626087
manifold:08s2RCRqEh,manifold,xAI 2027 peak valuation,xAI 2027 peak valuation,1762362027215.0,1830297540000.0,"{""id"": ""08s2RCRqEh"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762362027215, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1830297540000, ""question"": ""xAI 2027 peak valuation"", ""slug"": ""xai-2027-peak-valuation"", ""url"": ""https://manifold.markets/Bayesian/xai-2027-peak-valuation"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 200, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762365462553, ""lastBetTime"": 1762363389222}",1762626092
manifold:E5ncQNzu8I,manifold,xAI 2026 peak valuation,xAI 2026 peak valuation,1762361988703.0,1798761540000.0,"{""id"": ""E5ncQNzu8I"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762361988703, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""xAI 2026 peak valuation"", ""slug"": ""xai-2026-peak-valuation"", ""url"": ""https://manifold.markets/Bayesian/xai-2026-peak-valuation"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 222, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 3, ""lastUpdatedTime"": 1762365431617, ""lastBetTime"": 1762363395360}",1762626096
manifold:SSnn5pINqP,manifold,OpenAI 2028 peak valuation,OpenAI 2028 peak valuation,1762361623618.0,1798761540000.0,"{""id"": ""SSnn5pINqP"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762361623618, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""OpenAI 2028 peak valuation"", ""slug"": ""openai-2028-peak-valuation"", ""url"": ""https://manifold.markets/Bayesian/openai-2028-peak-valuation"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 235, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762437036398, ""lastBetTime"": 1762437036398}",1762626101
manifold:EtlytCqp9y,manifold,OpenAI 2027 peak valuation,OpenAI 2027 peak valuation,1762361600229.0,1798761540000.0,"{""id"": ""EtlytCqp9y"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762361600229, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""OpenAI 2027 peak valuation"", ""slug"": ""openai-2027-peak-valuation"", ""url"": ""https://manifold.markets/Bayesian/openai-2027-peak-valuation"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 74, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762387253704, ""lastBetTime"": 1762387253704}",1762626105
manifold:0OqIS0gngI,manifold,OpenAI 2026 peak valuation,OpenAI 2026 peak valuation,1762361583814.0,1798761540000.0,"{""id"": ""0OqIS0gngI"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762361583814, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""OpenAI 2026 peak valuation"", ""slug"": ""openai-2026-peak-valuation"", ""url"": ""https://manifold.markets/Bayesian/openai-2026-peak-valuation"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 64, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762386743842, ""lastBetTime"": 1762386743842}",1762626110
